Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI
34.0,Non-binary,63.4,1.66,186.0,109.0,72.0,0.8,243.0,Pilates,2025.0,2.2,4.0,Intermediate,23.1
35.0,Female,51.1,1.61,177.0,127.0,68.0,0.72,287.0,Basketball,22.5,1.8,3.0,Intermediate,19.6
33.0,Female,63.0,,195.0,129.0,59.0,0.98,392.0,Socaar,23.9,2.2,3.0,Advanced,22.7
24.0,Female,68.4,1.59,186.0,3900.0,64.0,0.96,432.0,Aerobics,25.8,2.5,5.0,Advanced,27.0
42.0,Female,63.0,1.59,186.0,126.0,63.0,0.89,404.0,Aerobics,30.6,2.0,3.0,Intermediate,24.8
32.0,Male,69.8,1.8,188.0,153.0,67.0,0.76,510.0,Running,19.4,2.5,4.0,Beginner,21.5
67.0,Male,94.2,1.82,163.0,124.0,74.0,0.63,403.0,Basketball,2655.0,2.7,2.0,Beginner,28.5
3040.0,Female,75.0,1.71,173.0,141.0,78.0,0.83,597.0,Cycling,32.6,2.5,4.0,Beginner,25.6
27.0,Female,73.3,1.7,184.0,131.0,73.0,0.77,413.0,Soccer,28.1,2.5,4.0,Intermediate,25.3
21.0,Male,92.9,1.76,207.0,163.0,68.0,0.59,556.0,CrossFit,23.3,2.9,4.0,Intermediate,29.8
23.0,Female,2248.4,1.65,196.0,161.0,74.0,0.86,730.0,Running,39.8,2.4,3.0,Beginner,29.4
31.0,Female,54.1,1.58,191.0,132.0,72.0,0.84,320.0,Basketball,26.2,2.1,6.0,Intermediate,21.6
31.0,Female,58.5,1.65,196.0,140.0,75.0,0.59,6900.0,Strength Training,22.8,1.9,2.0,Beginner,21.4
28.0,Female,80.5,1.74,199.0,135.0,51.0,1.15,619.0,Tennis,31.5,2.4,6.0,Professional,26.6
2960.0,Male,73.4,1.76,183.0,150.0,64.0,0.66,532.0,HIIT,16.7,2.4,4.0,Intermediate,23.7
23.0,Male,95.1,1.9,194.0,156.0,73.0,0.62,599.0,HIIT,18.1,39.0,4.0,Intermediate,26.3
25.0,Male,69.9,1.76,189.0,142.0,69.0,0.5,275.0,Tennis,17.9,2.0,2.0,Beginner,22.5
47.0,Female,83.5,1.76,173.0,,75.0,0.68,390.0,Tennis,34.6,2.5,4.0,Intermediate,26.8
58.0,Female,55.4,1.66,163.0,133.0,67.0,0.97,17160.0,Running,24.7,2.3,5.0,Intermediate,20.2
,Female,65.5,1.57,183.0,115.0,55.0,1.05,444.0,Basketball,26.3,2.1,5.0,Professional,26.7
27.0,Male,100.1,1.78,193.0,133.0,67.0,1.15,878.0,Soccer,25.7,2.7,3.0,Advanced,31.5
21.0,Non-binary,94.5,1.81,191.0,128.0,67.0,0.89,590.0,Boxing,25.2,2.9,5.0,Advanced,28.7
18.0,Non-binary,94.8,1.76,210.0,161.0,65.0,1.06,880.0,Cycling,,2.9,5.0,Intermediate,30.7
18.0,Male,92.0,1.85,206.0,169.0,77.0,0.54,471.0,Rowing,22.0,2.5,4.0,Beginner,26.8
25.0,Female,82.4,1.77,202.0,134.0,54.0,1.38,1000.0,Cycling,29.4,2.8,6.0,Professional,26.3
52.0,Female,93.2,1.74,164.0,128.0,72.0,0.55,359.0,Basketball,40.0,2.7,5.0,Beginner,30.9
42.0,Male,68.1,1.86,174.0,132.0,64.0,1.27,872.0,Cycling,10.9,2.5,5.0,Advanced,19.6
35.0,Male,77.2,1.83,13464.0,156.0,73.0,0.86,673.0,Running,18.0,2.6,5.0,Beginner,23.0
29.0,Female,69.6,1.67,190.0,149.0,64.0,0.94,582.0,Swimming,26.6,2.2,3.0,Advanced,24.8
59.0,Male,76.7,1.68,160.0,139.0,6873.0,0.54,400.0,CrossFit,28.5,2.4,3.0,Beginner,27.2
69.0,Non-binary,90.2,1.78,160.0,107.0,71.0,0.95,18630.0,Basketball,30.9,2.9,6.0,Advanced,28.5
33.0,Female,72.8,1.62,190.0,137.0,73.0,0.73,409.0,Tennis,35.3,2.4,4.0,Intermediate,27.8
25.0,Male,54.5,1.72,197.0,123.0,75.0,0.69,200.0,Yoga,13.1,1.8,5.0,Beginner,18.5
18.0,Male,58.5,1.78,195.0,,71.0,0.89,12000.0,Basketball,10.5,1.9,2.0,Intermediate,18.5
33.0,Female,60.6,1.73,190.0,132.0,66.0,0.67,314.0,Aerobics,24.1,1.9,6.0,Intermediate,20.2
51.0,Male,77.3,1.84,164.0,127.0,79.0,0.9,659.0,Running,16.2,2.7,5.0,Intermediate,22.8
2480.0,Femayh,73.8,1.67,181.0,122.0,79.0,0.69,258.0,Walking,32.9,2.5,3.0,Beginner,26.5
21.0,Female,70.3,1.8,209.0,146.0,78.0,0.84,391.0,Tennis,23.6,2.5,4.0,Intermediate,21.7
25.0,Female,74.2,1.62,186.0,129.0,65.0,0.82,414.0,Basketball,34.9,2.3,3.0,Intermediate,28.3
40.0,Male,87.9,1.85,171.0,135.0,72.0,0.72,569.0,Cycling,26.4,2.7,4.0,Beginner,25.8
27.0,Female,58.4,,187.0,137.0,67.0,0.67,266.0,Soccer,30.6,1.9,,Beginner,22.8
50.0,Female,93.9,1.81,171.0,116.0,64.0,0.73,479.0,Aerobics,37.2,2.5,3.0,Intermediate,28.8
20.0,Male,96.7,1.82,201.0,144.0,67.0,1.09,718.0,Soccer,18.9,2.9,4.0,Advanced,29.1
29.0,Male,89.7,1.81,187.0,153.0,71.0,0.56,543.0,HIIT,23.7,2.7,,Beginner,27.3
45.0,Male,55.5,1.66,179.0,145.0,70.0,0.6,373.0,Running,17.1,2.0,2.0,Beginner,20.1
44.0,Male,93.3,1.99,173.0,142.0,65.0,0.5,439.0,CrossFit,20.4,2.5,3.0,Beginner,23.5
35.0,Female,48.9,1.54,184.0,132.0,69.0,0.53,200.0,Strength Training,29.3,1.8,2.0,Beginner,20.7
26.0,Female,90.3,1.79,198.0,155.0,64.0,0.7,676.0,HIIT,29.0,2.7,6.0,Advanced,28.1
33.0,Male,104.4,1.8,187.0,165.0,71.0,0.71,765.0,Running,26.1,3.2,2.0,Beginner,32.1
32.0,Male,94.5,1.82,185.0,,63.0,0.91,806.0,Swimming,25.4,2.7,,Intermediate,28.6
65.0,Male,77.3,1.67,160.0,125.0,64.0,0.54,408.0,HIIT,26.9,2.6,4.0,Intermediate,27.7
33.0,Female,79.1,1.65,190.0,132.0,65.0,1.13,577.0,Soccer,32.9,2.6,2.0,Advanced,28.9
33.0,Male,86.0,1.85,190.0,136.0,67.0,0.65,416.0,Basketball,16.4,2.8,3.0,Intermediate,25.1
18.0,Male,64.7,1.81,193.0,120.0,73.0,0.87,296.0,Yoga,11.6,2.3,5.0,Intermediate,19.7
25.0,Male,66.3,1.85,189.0,154.0,72.0,0.59,11100.0,CrossFit,11.3,2.0,5.0,pntermediate,19.3
39.0,Mnve,54.1,1.71,182.0,128.0,77.0,0.66,253.0,Soccer,15.0,2.1,3.0,Intermediate,18.5
60.0,Maom,91.2,1.91,160.0,104.0,80.0,0.69,294.0,Yoga,24.2,2.4,2.0,Beginner,473.09999999999997
37.0,Female,48.9,1.63,182.0,,64.0,0.61,200.0,Pilaled,19.6,1.8,5.0,Ivtermediatx,18.5
55.0,Male,94.6,1.86,170.0,130.0,7047.0,0.6,391.0,Tennis,27.7,2.6,5.0,Beginner,518.7
32.0,Female,67.2,1.58,183.0,158.0,66.0,0.71,529.0,Ruzniyg,33.6,2.2,3.0,Beginner,26.9
26.0,Male,120.0,1.87,203.0,141.0,59.0,,977.0,Strength Training,26.7,3.3,7.0,Advanced,35.0
23.0,Male,92.3,1.85,199.0,161.0,51.0,0.69,624.0,HIIT,16.5,2.5,2.0,Advanced,27.1
34.0,Male,83.7,1.79,189.0,136.0,76.0,1.12,726.0,Basketball,18.3,2.6,4.0,Advanced,26.1
19.0,Female,86.2,1.73,206.0,156.0,67.0,1.04,990.0,Running,37.3,2.5,4.0,Intermediate,28.7
22.0,Female,81.8,1.74,205.0,149.0,72.0,0.5,307.0,Tennis,34.0,2.3,3.0,Beginner,26.9
45.0,Male,85.1,1.72,176.0,138.0,60.0,1.13,1000.0,Running,19.6,2.9,5.0,Advanced,28.9
27.0,Female,65.9,1.71,185.0,149.0,73.0,0.5,338.0,CrossFit,24.1,2.1,3.0,Beginner,22.7
18.0,Male,93.2,1.83,197.0,109.0,50.0,1.1,486.0,Walking,16.9,2.7,6.0,Professional,27.8
21.0,Maqe,1752.8,1.78,198.0,4350.0,71.0,0.6,251.0,Strength Training,14.5,,5.0,Beginner,19.8
40.0,Male,67.0,1.81,184.0,127.0,64.0,1.16,505.0,Basketball,11.2,2.2,5.0,Advanced,20.5
38.0,Male,82.9,1.88,176.0,124.0,65.0,1.05,595.0,Tennis,16.5,2.7,5.0,Advanced,23.5
23.0,cawe,74.0,1.75,188.0,129.0,63.0,0.84,464.0,Aerobics,14.1,2.2,4.0,Advanced,24.1
26.0,Male,,1.75,186.0,123.0,53.0,0.94,385.0,Aerobics,9.2,2.3,5.0,Professional,21.1
19.0,Male,57.7,1.75,191.0,158.0,62.0,0.6,337.0,HIIT,8.0,2.0,2.0,Intermediate,18.8
34.0,Female,63.7,1.67,187.0,148.0,78.0,0.81,480.0,Cycling,24.4,2.3,5.0,Beginner,431.3
49.0,Male,58.2,1.77,163.0,101.0,72.0,0.6,200.0,Yoga,17.3,1.8,3.0,Beginner,18.5
22.0,Female,71.7,1.76,198.0,170.0,6090.0,0.51,419.0,CrossFit,29.3,2.0,3.0,Beginner,23.1
24.0,Female,46.7,74.26,195.0,133.0,67.0,0.76,226.0,Soccer,16.4,1.7,2.0,Intermediate,18.7
42.0,aale,70.1,1.77,181.0,132.0,72.0,0.57,296.0,Tennis,15.4,26.0,3.0,Beginner,22.4
39.0,Female,53.4,1.56,187.0,143.0,76.0,0.78,397.0,Cycling,23.7,1.9,6.0,Intermediate,22.0
26.0,Female,93.9,1.64,198.0,133.0,75.0,0.69,337.0,Walking,40.0,2.6,2.0,Beginner,35.0
57.0,Female,75.9,1.58,160.0,103.0,79.0,0.67,294.0,Walking,40.0,2.4,2.0,Beginner,30.2
51.0,Female,71.9,1.74,161.0,116.0,68.0,0.83,428.0,Strength Training,26.9,2.3,4.0,Intermediate,23.7
42.0,Fhhale,69.2,1.75,183.0,151.0,76.0,0.75,459.0,Swimming,26.9,2.3,2.0,Beginner,22.7
40.0,Male,92.6,1.82,177.0,141.0,6699.0,0.71,635.0,Rowing,24.4,2.9,2.0,Beginner,28.0
19.0,Female,52.5,1.64,194.0,4530.0,68.0,0.69,264.0,Tennis,,1.8,2.0,Beginner,19.6
38.0,Male,84.1,1.86,176.0,128.0,75.0,0.71,433.0,Tennis,,2.5,4.0,Beginner,24.2
65.0,Male,90.2,1.9,160.0,119.0,72.0,0.93,694.0,Swimming,22.6,2.7,5.0,Intermediate,25.1
23.0,Male,71.4,1.63,201.0,147.0,77.0,0.75,519.0,Swimming,18.7,2.3,5.0,Intermediate,26.9
34.0,Non-binary,61.5,1.72,186.0,127.0,75.0,0.68,293.0,Basketball,17.2,2.1,5.0,Intermediate,20.9
23.0,Female,63.9,1.67,198.0,160.0,70.0,0.5,335.0,HIIT,26.1,2.1,3.0,Beginner,22.8
26.0,pemcle,59.2,1.65,197.0,148.0,78.0,1.02,570.0,Cycling,21.9,2.1,5.0,Intermediate,21.8
44.0,Male,64.0,1.67,186.0,126.0,65.0,0.89,369.0,Basketball,17.2,2.3,3.0,Intermcdxate,22.9
71.0,Male,101.0,1.89,160.0,125.0,76.0,0.67,520.0,Strength Training,27.9,3.1,3.0,Beginner,28.2
22.0,Female,82.5,,194.0,,66.0,0.75,406.0,Strength Training,32.9,2.6,4.0,Intermediate,30.6
29.0,Male,79.0,1.71,186.0,152.0,79.0,0.58,459.0,HIIT,23.5,2.3,3.0,Beginner,26.9
41.0,Female,85.9,1.89,173.0,109.0,76.0,0.63,279.0,Walking,35.7,2.3,4.0,Beginner,24.1
24.0,Muwe,74.2,1.78,188.0,127.0,65.0,0.72,369.0,Aerobics,15.9,2.1,4.0,Intermediate,23.4
39.0,Male,67.6,1.8,182.0,111.0,69.0,0.75,261.0,Pilates,17.6,26.0,3.0,Intermediate,20.9
57.0,Female,48.4,1.5,11808.0,119.0,70.0,0.64,216.0,Soccer,28.6,1.8,3.0,Intermediate,21.5
38.0,Female,54.6,1.66,188.0,158.0,75.0,0.73,441.0,Running,24.2,2.1,3.0,Beginner,19.8
21.0,Female,66.2,1.62,205.0,151.0,73.0,0.5,246.0,Boxing,26.3,2.3,5.0,Beginner,25.1
30.0,vaee,73.5,1.7,184.0,123.0,66.0,0.7,340.0,Boxing,16.3,2.1,5.0,Intermediate,25.4
25.0,Female,66.6,1.58,186.0,116.0,71.0,0.71,227.0,Pilates,34.0,2.2,3.0,Beginner,26.8
29.0,Male,61.9,1.73,196.0,146.0,73.0,0.63,282.0,Boxing,12.4,2.0,5.0,Behinnei,20.6
44.0,Female,64.5,1.5,167.0,107.0,73.0,,200.0,Pilates,36.8,2.0,3.0,Beginner,28.7
19.0,Male,,1.74,191.0,164.0,73.0,0.77,747.0,Running,26.1,2.8,3.0,Beginner,27.9
24.0,Feiale,49.1,1.63,196.0,152.0,79.0,0.72,267.0,Tennis,22.5,1.8,3.0,Beginner,18.5
57.0,Male,64.1,1.86,160.0,132.0,67.0,0.86,626.0,HIIT,12.1,2.1,6.0,Advanced,18.5
37.0,Male,92.3,1.88,186.0,148.0,72.0,0.62,513.0,Swimming,23.7,2.7,2.0,Beginner,26.1
19.0,Male,70.0,1.85,208.0,124.0,63.0,1.09,329.0,Pilates,8.6,2.4,5.0,Advanced,20.5
23.0,Male,73.3,1.78,195.0,117.0,76.0,0.73,7770.0,Walking,14.6,2.5,5.0,Intermediate,23.0
31.0,Female,55.4,1.71,180.0,104.0,73.0,0.78,230.0,Walking,20.6,2.0,231.0,Intermediate,19.0
24.0,Female,58.8,1.67,,156.0,81.0,0.72,335.0,Tennis,24.9,1.9,3.0,Beginner,21.0
50.0,Female,51.9,1.67,167.0,113.0,71.0,0.8,310.0,Aerobics,21.1,1.8,308.0,Intermediate,18.5
48.0,Male,,1.76,163.0,100.0,72.0,0.82,309.0,Pilates,19.3,2.6,4.0,Intermediate,25.7
23.0,Female,59.3,1.61,199.0,147.0,72.0,0.5,203.0,Boxing,27.5,2.0,3.0,Beginner,22.9
18.0,Male,88.4,1.77,195.0,141.0,67.0,0.56,344.0,Aerobics,21.1,2.6,3.0,Beginner,28.3
27.0,Female,50.4,1.64,13896.0,131.0,66.0,0.85,285.0,Basketball,13.6,2.1,3.0,Advanced,18.6
44.0,Femarm,73.5,1.69,181.0,123.0,77.0,0.67,330.0,Aerobics,28.6,2.2,,Intermediate,25.9
28.0,Female,66.5,1.5,196.0,170.0,76.0,0.57,426.0,HIIT,38.4,2.1,5.0,Beginner,29.4
18.0,Mayf,83.6,1.71,199.0,139.0,69.0,0.74,462.0,Tennis,23.2,2.6,4.0,Intermediate,28.6
45.0,Femive,50.9,70.5,177.0,149.0,72.0,0.5,267.0,HIIT,26.8,1.9,3.0,Beginner,22.6
20.0,Male,60.5,1.81,202.0,168.0,73.0,0.72,492.0,Running,11.2,2.0,3.0,Beginner,18.5
32.0,Male,97.9,1.93,188.0,128.0,73.0,0.98,697.0,Aerobics,17.4,2.7,5.0,Advanced,26.4
45.0,Male,63.9,1.86,176.0,102.0,69.0,0.75,210.0,ailatls,15.8,1.9,5.0,Intermediate,18.5
22.0,Female,70.6,1.65,198.0,152.0,75.0,0.7,342.0,Tennis,29.1,2.4,3.0,Beginner,25.9
29.0,Male,71.8,1.61,200.0,155.0,68.0,0.65,406.0,Rowing,,2.2,2.0,Beginner,27.7
51.0,Female,82.7,1.7,12744.0,114.0,67.0,0.61,290.0,Walking,39.8,2.4,2.0,Beginner,28.5
49.0,Male,71.4,1.75,162.0,107.0,56.0,1.16,614.0,Aerobics,14.4,2.5,7.0,Professional,23.3
39.0,Female,57.7,1.59,183.0,143.0,72.0,0.55,343.0,HIIT,25.5,1.8,3.0,Intermediate,23.0
24.0,Female,74.9,1.72,189.0,138.0,68.0,0.57,322.0,Aerobics,29.5,2.4,3.0,Beginner,25.3
29.0,Male,68.9,1.78,194.0,137.0,67.0,0.99,464.0,Boxing,11.8,2.2,5.0,Advanced,21.8
24.0,Male,74.7,1.75,201.0,134.0,73.0,0.71,348.0,Strength Training,15.6,2.3,2.0,Intermediate,24.3
23.0,Male,80.3,1.81,189.0,143.0,81.0,0.51,287.0,Aerobics,21.1,2.6,4.0,Beginner,24.4
41.0,Female,55.4,1.67,188.0,138.0,78.0,0.6,256.0,Basketball,26.1,2.0,3.0,Beginner,19.9
44.0,Female,48.4,1.62,185.0,124.0,73.0,0.73,256.0,Basketball,21.5,1.7,2.0,Intermediate,18.5
21.0,Female,48.4,1.5,206.0,4170.0,79.0,0.54,200.0,Walking,23.8,1.9,2.0,Beginner,21.5
44.0,Male,62.7,1.74,170.0,128.0,57.0,1.04,714.0,HvIe,8.0,2.0,5.0,Professional,20.7
27.0,Female,65.9,1.71,185.0,149.0,73.0,0.5,338.0,CrossFit,24.1,2.1,3.0,Beginner,22.7
38.0,Male,1713.6000000000001,1.82,179.0,112.0,7221.0,0.6,200.0,Yoga,10.2,2.0,5.0,Beginner,18.5
30.0,Male,77.2,1.63,190.0,143.0,58.0,0.98,764.0,CrossFit,21.0,2.6,6.0,Professional,29.2
19.0,faae,94.7,1.83,201.0,135.0,74.0,0.73,523.0,Soccer,22.3,3.0,2.0,Intermediate,28.4
19.0,Male,93.8,1.9,209.0,170.0,74.0,0.71,763.0,Running,21.3,2.8,2.0,Beginner,25.9
62.0,Female,51.7,1.5,166.0,104.0,,0.73,200.0,Yoga,28.3,2.0,3.0,Intermediate,23.0
30.0,Male,98.4,1.86,186.0,139.0,59.0,0.98,961.0,CrossFit,18.8,2.7,5.0,Professional,28.6
31.0,Male,86.4,1.81,198.0,143.0,69.0,0.72,416.0,Aerobics,17.0,2.5,3.0,Intermediate,26.5
31.0,Mald,79.8,1.82,191.0,150.0,70.0,0.75,589.0,Cycling,19.2,2.4,2.0,Beginner,24.2
33.0,Male,2889.6,1.78,197.0,159.0,73.0,0.64,686.0,HIIT,2619.0,2.7,3.0,Intermediate,32.4
30.0,Male,85.9,1.7,192.0,117.0,68.0,0.87,343.0,Pilates,25.5,2.4,5.0,Intermediate,29.8
31.0,Male,100.2,1.78,184.0,141.0,64.0,0.81,833.0,Swimming,28.3,3.1,2.0,Intermediate,31.5
19.0,Non-binary,58.3,1.55,197.0,145.0,74.0,0.66,301.0,Tennis,24.4,1.9,5.0,Beginner,24.1
18.0,Female,49.3,1.63,193.0,151.0,77.0,0.67,259.0,fisketball,22.5,1.9,3.0,Beginner,18.6
25.0,Male,80.5,1.83,200.0,166.0,63.0,1.31,1000.0,Running,11.0,2.6,231.0,Advanced,24.2
48.0,Male,71.0,1.74,178.0,120.0,69.0,0.69,265.0,Pilates,20.1,2.1,4.0,Beginner,23.4
58.0,Male,81.3,1.76,160.0,100.0,64.0,0.99,386.0,Yoga,23.3,2.5,6.0,Advanced,26.3
44.0,Male,82.1,1.78,167.0,126.0,70.0,0.58,363.0,Aerobics,25.6,2.6,3.0,Beginner,25.8
19.0,Female,60.5,1.7,194.0,152.0,70.0,0.85,465.0,Cycling,26.8,2.3,2.0,Beginner,21.0
40.0,Female,,1.69,,124.0,67.0,1.11,428.0,Aerobics,17.0,2.1,5.0,Advanced,18.5
31.0,Female,56.8,1.62,188.0,151.0,72.0,0.6,324.0,CrossFit,23.3,2.1,3.0,Intermediate,21.6
25.0,Male,68.1,1.69,190.0,4320.0,62.0,0.53,350.0,HIIT,15.9,2.0,4.0,Intecmediatp,23.8
26.0,Male,82.7,86.48,189.0,137.0,74.0,0.65,386.0,Soccer,19.8,2.5,3.0,Beginner,24.5
40.0,Male,89.3,1.69,187.0,3420.0,67.0,0.79,353.0,Yoga,28.9,2.5,2.0,Intermediate,31.1
40.0,Female,79.3,1.72,190.0,140.0,80.0,0.59,323.0,Soccer,32.9,2.2,3.0,Beginner,26.9
21.0,Female,96.8,1.68,202.0,170.0,79.0,0.5,505.0,CrossFit,40.0,2.6,5.0,Beginner,34.5
24.0,Male,63.3,1.64,198.0,168.0,74.0,0.53,354.0,HIIT,17.4,2.0,3.0,Beginner,23.4
32.0,Female,92.5,1.64,183.0,124.0,78.0,1.14,789.0,Basketball,37.7,2.7,5.0,Advanced,34.3
74.0,Female,62.3,1.6,160.0,130.0,81.0,0.73,436.0,Cycling,34.1,2.3,154.0,Beginner,24.5
34.0,Male,,1.86,194.0,144.0,76.0,0.68,466.0,Tennis,22.1,2.8,3.0,Beginner,28.1
50.0,Female,67.9,1.6,161.0,122.0,79.0,0.52,319.0,Rowing,35.4,2.2,3.0,Beginner,26.4
38.0,Female,81.1,1.71,189.0,154.0,74.0,0.59,449.0,CrossFit,35.2,2.5,4.0,Intermediate,27.6
18.0,Male,69.7,1.67,192.0,4020.0,62.0,0.78,352.0,Basketball,19.0,2.5,5.0,Intermediate,25.0
74.0,Male,73.7,1.68,160.0,128.0,70.0,0.76,528.0,Swimming,29.0,2.4,4.0,Beginner,26.2
37.0,Male,74.8,1.81,173.0,106.0,65.0,0.76,327.0,Walking,16.4,2.5,3.0,Intermediate,23.0
22.0,Male,113.1,1.81,207.0,168.0,72.0,0.57,723.0,HIIT,33.1,2.9,3.0,Beginner,34.6
24.0,Non-binary,52.1,1.6,186.0,124.0,66.0,0.77,291.0,Boxing,18.8,2.0,3.0,Intermediate,20.4
80.0,Female,61.2,1.61,160.0,105.0,86.0,9.45,200.0,Walking,32.8,1.9,2.0,Beginner,23.6
58.0,Male,80.0,1.73,160.0,116.0,73.0,11.850000000000001,594.0,Rowing,22.2,2.4,5.0,Intermediate,26.7
31.0,Male,94.7,1.72,198.0,157.0,73.0,0.67,,Cycling,27.1,2.6,3.0,Beginner,32.0
25.0,Female,65.2,1.58,200.0,145.0,60.0,0.91,559.0,Swimming,29.0,2.2,4.0,Intermediate,26.1
21.0,Female,65.2,1.62,201.0,147.0,63.0,0.99,606.0,Swimming,29.6,2.4,2.0,Intermediate,24.9
35.0,Female,60.1,1.77,184.0,124.0,74.0,0.89,360.0,Aerobics,24.0,2.1,3.0,Intermediate,364.8
31.0,Female,72.4,1.64,193.0,129.0,71.0,0.61,313.0,Soccer,29.7,2.3,2.0,Intermediate,
38.0,raae,75.6,1.93,176.0,127.0,72.0,0.75,400.0,Soccer,9.9,2.1,3.0,Intermediate,20.2
47.0,Female,73.5,1.64,165.0,125.0,72.0,0.68,364.0,Aerobics,34.6,2.3,3.0,Beginner,27.5
31.0,pemald,59.3,1.71,183.0,127.0,63.0,0.62,243.0,Basketball,23.9,1.8,5.0,Intermediate,20.4
18.0,Female,65.3,1.66,198.0,168.0,72.0,0.74,495.0,Running,29.6,2.2,4.0,Beginner,23.8
50.0,Female,52.7,1.69,174.0,126.0,71.0,0.99,404.0,Basketball,16.0,2.0,4.0,Advanced,18.5
2400.0,Female,68.0,1.61,195.0,136.0,53.0,0.85,440.0,Tennis,29.0,2.4,3.0,Intermediate,26.3
37.0,Female,70.9,1.74,179.0,127.0,72.0,1.04,562.0,Strength Training,21.0,2.3,7.0,Advanced,23.3
41.0,Male,85.6,1.74,189.0,167.0,73.0,0.79,19830.0,Running,23.2,,3.0,Beginner,28.3
18.0,Female,65.5,1.61,194.0,146.0,67.0,0.5,249.0,Basketball,30.3,2.1,2.0,Beginner,25.4
21.0,Male,112.9,1.8,201.0,158.0,66.0,0.91,1000.0,HIIT,27.0,3.0,3.0,Advanced,35.0
46.0,Female,46.3,1.53,181.0,113.0,79.0,0.73,200.0,Pilates,27.1,1.8,4.0,Intermediate,19.7
50.0,Female,68.6,1.63,163.0,125.0,64.0,0.77,591.0,Running,34.0,2.3,2.0,Intermediate,25.7
24.0,Female,72.5,1.7,187.0,133.0,68.0,0.8,403.0,Boxing,26.1,2.5,6.0,Intermediate,25.0
52.0,Male,59.6,1.66,172.0,100.0,73.0,0.77,229.0,Yoga,19.1,1.9,4.0,Intermediate,21.7
51.0,Female,57.2,1.76,171.0,131.0,76.0,0.86,477.0,Swimming,22.8,1.9,5.0,Intermediate,18.5
20.0,Male,52.7,1.69,205.0,132.0,68.0,0.57,200.0,Pilates,13.3,2.0,2.0,Beginner,18.5
47.0,Female,62.4,1.64,166.0,138.0,81.0,0.54,9870.0,Rowing,30.8,1.9,3.0,Beginner,23.3
30.0,Male,53.6,79.89999999999999,13680.0,132.0,51.0,1.56,733.0,Cyklitg,5.1,2.4,6.0,Professional,18.5
25.0,Male,82.7,1.75,200.0,140.0,64.0,1.16,705.0,Tennis,18.4,2.6,4.0,Advanced,26.9
18.0,Female,85.2,1.69,193.0,119.0,68.0,1.07,479.0,Pilates,30.9,2.5,4.0,Advanced,29.9
50.0,Female,59.4,1.65,175.0,129.0,74.0,1.01,571.0,Cycling,27.0,2.0,3.0,Intermediate,21.8
32.0,Non-binary,91.6,1.72,185.0,130.0,68.0,0.73,494.0,Strength Training,32.7,2.5,5.0,Intermediate,31.0
39.0,Non-binary,71.4,1.67,189.0,147.0,76.0,0.65,346.0,Tennis,25.4,2.3,4.0,Beginner,25.6
18.0,Male,72.8,1.9,192.0,155.0,71.0,0.53,352.0,Rowing,13.5,2.3,2.0,Beginner,20.3
71.0,Female,55.5,1.5,160.0,123.0,74.0,0.85,489.0,Running,32.4,1.9,4.0,Intermediate,24.7
18.0,Male,96.1,1.76,194.0,3930.0,78.0,0.54,241.0,Yoga,27.6,2.8,2.0,Beginner,31.2
18.0,Female,88.1,1.73,204.0,157.0,69.0,10.200000000000001,644.0,CrossFit,34.8,2.7,2.0,Intermediate,29.3
52.0,Male,83.3,1.67,174.0,110.0,57.0,16.95,660.0,Tennis,18.6,2.8,7.0,Professional,29.7
61.0,Female,74.2,1.6,163.0,113.0,59.0,0.86,489.0,Tennis,33.5,2.5,3.0,Advanced,28.8
26.0,Female,68.8,1.75,191.0,159.0,69.0,1.07,819.0,Running,20.8,2.5,6.0,Advanced,22.4
57.0,Male,105.4,1.86,168.0,120.0,64.0,1.34,1000.0,Swimming,25.0,,6.0,Advanced,30.5
41.0,Male,88.2,1.92,12672.0,136.0,78.0,0.79,515.0,Strength Training,20.7,2.8,2.0,Beginner,23.8
55.0,Female,68.0,1.61,160.0,110.0,69.0,0.63,300.0,Boxing,30.8,2.2,3.0,Intermediate,26.4
29.0,Female,75.9,1.69,194.0,118.0,63.0,0.6,232.0,Yoga,31.5,2.3,4.0,Intermediate,26.6
31.0,Female,89.0,1.76,192.0,110.0,67.0,1.06,480.0,Walking,33.2,2.6,5.0,Advanced,28.7
51.0,Male,62.1,1.78,178.0,131.0,72.0,0.64,377.0,Rowing,16.8,2.2,5.0,Intermediate,19.5
18.0,Male,82.3,1.76,15048.0,154.0,76.0,0.5,299.0,Boxing,22.2,2.2,4.0,Beginner,26.6
18.0,Male,88.6,1.77,195.0,120.0,72.0,0.62,279.0,Yoga,23.4,2.5,5.0,Beginner,28.3
49.0,Female,53.4,1.7,177.0,137.0,78.0,0.58,273.0,Rowing,21.6,1.9,5.0,Bepinnez,18.5
25.0,Female,58.5,1.78,194.0,122.0,67.0,1.14,377.0,Walking,17.7,2.0,5.0,Advanced,18.5
25.0,Male,90.6,1.85,195.0,139.0,61.0,0.7,438.0,Boxing,21.6,2.9,4.0,Intermediate,26.5
18.0,Female,59.4,1.68,203.0,4740.0,73.0,0.92,508.0,Swimming,22.8,1.9,3.0,Intermediate,21.1
